Orthogroup	athaliana	creinhardtii	esiliculosus	synechocystis	tisochrysis_lutea
OG0018990			Ec-00_004140		
OG0018991			Ec-00_004150		
OG0018992			Ec-00_004180		
OG0018993			Ec-00_004190		
OG0018994			Ec-00_004200		
OG0018995			Ec-00_004210		
OG0018996			Ec-00_004220		
OG0018997			Ec-00_004230		
OG0018998			Ec-00_004240		
OG0018999			Ec-00_004250		
OG0019000			Ec-00_004260		
OG0019001			Ec-00_004270		
OG0019002			Ec-00_004280		
OG0019003			Ec-00_004290		
OG0019004			Ec-00_004320		
OG0019005			Ec-00_004340		
OG0019006			Ec-00_004360		
OG0019007			Ec-00_004370		
OG0019008			Ec-00_004380		
OG0019009			Ec-00_004400		
OG0019010			Ec-00_004410		
OG0019011			Ec-00_004420		
OG0019012			Ec-00_004430		
OG0019013			Ec-00_004440		
OG0019014			Ec-00_004450		
OG0019015			Ec-00_004460		
OG0019016			Ec-00_004470		
OG0019017			Ec-00_004480		
OG0019018			Ec-00_004490		
OG0019019			Ec-00_004500		
OG0019020			Ec-00_004510		
OG0019021			Ec-00_004520		
OG0019022			Ec-00_004530		
OG0019023			Ec-00_004540		
OG0019024			Ec-00_004560		
OG0019025			Ec-00_004580		
OG0019026			Ec-00_004590		
OG0019027			Ec-00_004600		
OG0019028			Ec-00_004610		
OG0019029			Ec-00_004620		
OG0019030			Ec-00_004640		
OG0019031			Ec-00_004650		
OG0019032			Ec-00_004660		
OG0019033			Ec-00_004670		
OG0019034			Ec-00_004680		
OG0019035			Ec-00_004690		
OG0019036			Ec-00_004700		
OG0019037			Ec-00_004710		
OG0019038			Ec-00_004720		
OG0019039			Ec-00_004750		
OG0019040			Ec-00_004760		
OG0019041			Ec-00_004770		
OG0019042			Ec-00_004780		
OG0019043			Ec-00_004800		
OG0019044			Ec-00_004820		
OG0019045			Ec-00_004830		
OG0019046			Ec-00_004840		
OG0019047			Ec-00_004850		
OG0019048			Ec-00_004860		
OG0019049			Ec-00_004870		
OG0019050			Ec-00_004880		
OG0019051			Ec-00_004890		
OG0019052			Ec-00_004900		
OG0019053			Ec-00_004910		
OG0019054			Ec-00_004920		
OG0019055			Ec-00_004930		
OG0019056			Ec-00_004940		
OG0019057			Ec-00_004950		
OG0019058			Ec-00_004960		
OG0019059			Ec-00_004970		
OG0019060			Ec-00_004980		
OG0019061			Ec-00_005000		
OG0019062			Ec-00_005010		
OG0019063			Ec-00_005020		
OG0019064			Ec-00_005030		
OG0019065			Ec-00_005040		
OG0019066			Ec-00_005050		
OG0019067			Ec-00_005090		
OG0019068			Ec-00_005120		
OG0019069			Ec-00_005130		
OG0019070			Ec-00_005140		
OG0019071			Ec-00_005150		
OG0019072			Ec-00_005160		
OG0019073			Ec-00_005190		
OG0019074			Ec-00_005210		
OG0019075			Ec-00_005220		
OG0019076			Ec-00_005240		
OG0019077			Ec-00_005250		
OG0019078			Ec-00_005260		
OG0019079			Ec-00_005270		
OG0019080			Ec-00_005280		
OG0019081			Ec-00_005290		
OG0019082			Ec-00_005310		
OG0019083			Ec-00_005320		
OG0019084			Ec-00_005330		
OG0019085			Ec-00_005370		
OG0019086			Ec-00_005380		
OG0019087			Ec-00_005390		
OG0019088			Ec-00_005400		
OG0019089			Ec-00_005480		
OG0019090			Ec-00_005490		
OG0019091			Ec-00_005500		
OG0019092			Ec-00_005520		
OG0019093			Ec-00_005530		
OG0019094			Ec-00_005550		
OG0019095			Ec-00_005570		
OG0019096			Ec-00_005600		
OG0019097			Ec-00_005610		
OG0019098			Ec-00_005620		
OG0019099			Ec-00_005630		
OG0019100			Ec-00_005650		
OG0019101			Ec-00_005660		
OG0019102			Ec-00_005690		
OG0019103			Ec-00_005700		
OG0019104			Ec-00_005710		
OG0019105			Ec-00_005720		
OG0019106			Ec-00_005730		
OG0019107			Ec-00_005740		
OG0019108			Ec-00_005750		
OG0019109			Ec-00_005760		
OG0019110			Ec-00_005770		
OG0019111			Ec-00_005810		
OG0019112			Ec-00_005840		
OG0019113			Ec-00_005860		
OG0019114			Ec-00_005870		
OG0019115			Ec-00_005880		
OG0019116			Ec-00_005890		
OG0019117			Ec-00_005910		
OG0019118			Ec-00_005960		
OG0019119			Ec-00_005980		
OG0019120			Ec-00_005990		
OG0019121			Ec-00_006000		
OG0019122			Ec-00_006010		
OG0019123			Ec-00_006020		
OG0019124			Ec-00_006030		
OG0019125			Ec-00_006050		
OG0019126			Ec-00_006060		
OG0019127			Ec-00_006090		
OG0019128			Ec-00_006100		
OG0019129			Ec-00_006110		
OG0019130			Ec-00_006130		
OG0019131			Ec-00_006140		
OG0019132			Ec-00_006150		
OG0019133			Ec-00_006160		
OG0019134			Ec-00_006170		
OG0019135			Ec-00_006200		
OG0019136			Ec-00_006240		
OG0019137			Ec-00_006270		
OG0019138			Ec-00_006290		
OG0019139			Ec-00_006310		
OG0019140			Ec-00_006360		
OG0019141			Ec-00_006370		
OG0019142			Ec-00_006380		
OG0019143			Ec-00_006390		
OG0019144			Ec-00_006400		
OG0019145			Ec-00_006410		
OG0019146			Ec-00_006430		
OG0019147			Ec-00_006440		
OG0019148			Ec-00_006450		
OG0019149			Ec-00_006460		
OG0019150			Ec-00_006480		
OG0019151			Ec-00_006490		
OG0019152			Ec-00_006500		
OG0019153			Ec-00_006510		
OG0019154			Ec-00_006520		
OG0019155			Ec-00_006570		
OG0019156			Ec-00_006590		
OG0019157			Ec-00_006600		
OG0019158			Ec-00_006610		
OG0019159			Ec-00_006620		
OG0019160			Ec-00_006650		
OG0019161			Ec-00_006660		
OG0019162			Ec-00_006670		
OG0019163			Ec-00_006690		
OG0019164			Ec-00_006700		
OG0019165			Ec-00_006710		
OG0019166			Ec-00_006720		
OG0019167			Ec-00_006740		
OG0019168			Ec-00_006750		
OG0019169			Ec-00_006760		
OG0019170			Ec-00_006770		
OG0019171			Ec-00_006780		
OG0019172			Ec-00_006800		
OG0019173			Ec-00_006830		
OG0019174			Ec-00_006850		
OG0019175			Ec-00_006860		
OG0019176			Ec-00_006880		
OG0019177			Ec-00_006890		
OG0019178			Ec-00_006920		
OG0019179			Ec-00_006930		
OG0019180			Ec-00_006940		
OG0019181			Ec-00_006970		
OG0019182			Ec-00_006990		
OG0019183			Ec-00_007010		
OG0019184			Ec-00_007020		
OG0019185			Ec-00_007030		
OG0019186			Ec-00_007060		
OG0019187			Ec-00_007080		
OG0019188			Ec-00_007090		
OG0019189			Ec-00_007100		
OG0019190			Ec-00_007120		
OG0019191			Ec-00_007130		
OG0019192			Ec-00_007150		
OG0019193			Ec-00_007170		
OG0019194			Ec-00_007180		
OG0019195			Ec-00_007190		
OG0019196			Ec-00_007210		
OG0019197			Ec-00_007220		
OG0019198			Ec-00_007230		
OG0019199			Ec-00_007240		
OG0019200			Ec-00_007260		
OG0019201			Ec-00_007270		
OG0019202			Ec-00_007280		
OG0019203			Ec-00_007290		
OG0019204			Ec-00_007300		
OG0019205			Ec-00_007360		
OG0019206			Ec-00_007370		
OG0019207			Ec-00_007380		
OG0019208			Ec-00_007420		
OG0019209			Ec-00_007430		
OG0019210			Ec-00_007440		
OG0019211			Ec-00_007450		
OG0019212			Ec-00_007470		
OG0019213			Ec-00_007480		
OG0019214			Ec-00_007530		
OG0019215			Ec-00_007540		
OG0019216			Ec-00_007550		
OG0019217			Ec-00_007560		
OG0019218			Ec-00_007570		
OG0019219			Ec-00_007580		
OG0019220			Ec-00_007600		
OG0019221			Ec-00_007610		
OG0019222			Ec-00_007620		
OG0019223			Ec-00_007640		
OG0019224			Ec-00_007650		
OG0019225			Ec-00_007660		
OG0019226			Ec-00_007690		
OG0019227			Ec-00_007700		
OG0019228			Ec-00_007710		
OG0019229			Ec-00_007730		
OG0019230			Ec-00_007750		
OG0019231			Ec-00_007760		
OG0019232			Ec-00_007800		
OG0019233			Ec-00_007810		
OG0019234			Ec-00_007830		
OG0019235			Ec-00_007850		
OG0019236			Ec-00_007870		
OG0019237			Ec-00_007880		
OG0019238			Ec-00_007910		
OG0019239			Ec-00_007920		
OG0019240			Ec-00_007940		
OG0019241			Ec-00_007960		
OG0019242			Ec-00_007970		
OG0019243			Ec-00_008000		
OG0019244			Ec-00_008010		
OG0019245			Ec-00_008020		
OG0019246			Ec-00_008030		
OG0019247			Ec-00_008040		
OG0019248			Ec-00_008050		
OG0019249			Ec-00_008060		
OG0019250			Ec-00_008070		
OG0019251			Ec-00_008080		
OG0019252			Ec-00_008090		
OG0019253			Ec-00_008100		
OG0019254			Ec-00_008120		
OG0019255			Ec-00_008130		
OG0019256			Ec-00_008140		
OG0019257			Ec-00_008150		
OG0019258			Ec-00_008160		
OG0019259			Ec-00_008170		
OG0019260			Ec-00_008190		
OG0019261			Ec-00_008230		
OG0019262			Ec-00_008250		
OG0019263			Ec-00_008260		
OG0019264			Ec-00_008280		
OG0019265			Ec-00_008290		
OG0019266			Ec-00_008300		
OG0019267			Ec-00_008310		
OG0019268			Ec-00_008320		
OG0019269			Ec-00_008330		
OG0019270			Ec-00_008340		
OG0019271			Ec-00_008350		
OG0019272			Ec-00_008360		
OG0019273			Ec-00_008370		
OG0019274			Ec-00_008380		
OG0019275			Ec-00_008390		
OG0019276			Ec-00_008400		
OG0019277			Ec-00_008410		
OG0019278			Ec-00_008420		
OG0019279			Ec-00_008450		
OG0019280			Ec-00_008460		
OG0019281			Ec-00_008470		
OG0019282			Ec-00_008480		
OG0019283			Ec-00_008490		
OG0019284			Ec-00_008510		
OG0019285			Ec-00_008520		
OG0019286			Ec-00_008540		
OG0019287			Ec-00_008550		
OG0019288			Ec-00_008560		
OG0019289			Ec-00_008580		
OG0019290			Ec-00_008590		
OG0019291			Ec-00_008600		
OG0019292			Ec-00_008610		
OG0019293			Ec-00_008620		
OG0019294			Ec-00_008630		
OG0019295			Ec-00_008650		
OG0019296			Ec-00_008660		
OG0019297			Ec-00_008670		
OG0019298			Ec-00_008690		
OG0019299			Ec-00_008710		
OG0019300			Ec-00_008720		
OG0019301			Ec-00_008730		
OG0019302			Ec-00_008740		
OG0019303			Ec-00_008750		
OG0019304			Ec-00_008760		
OG0019305			Ec-00_008770		
OG0019306			Ec-00_008780		
OG0019307			Ec-00_008790		
OG0019308			Ec-00_008800		
OG0019309			Ec-00_008810		
OG0019310			Ec-00_008820		
OG0019311			Ec-00_008840		
OG0019312			Ec-00_008850		
OG0019313			Ec-00_008860		
OG0019314			Ec-00_008870		
OG0019315			Ec-00_008880		
OG0019316			Ec-00_008890		
OG0019317			Ec-00_008900		
OG0019318			Ec-00_008920		
OG0019319			Ec-00_008930		
OG0019320			Ec-00_008950		
OG0019321			Ec-00_008960		
OG0019322			Ec-00_008970		
OG0019323			Ec-00_008980		
OG0019324			Ec-00_008990		
OG0019325			Ec-00_009000		
OG0019326			Ec-00_009010		
OG0019327			Ec-00_009020		
OG0019328			Ec-00_009030		
OG0019329			Ec-00_009040		
OG0019330			Ec-00_009050		
OG0019331			Ec-00_009070		
OG0019332			Ec-00_009080		
OG0019333			Ec-00_009090		
OG0019334			Ec-00_009130		
OG0019335			Ec-00_009140		
OG0019336			Ec-00_009150		
OG0019337			Ec-00_009160		
OG0019338			Ec-00_009170		
OG0019339			Ec-00_009180		
OG0019340			Ec-00_009190		
OG0019341			Ec-00_009200		
OG0019342			Ec-00_009210		
OG0019343			Ec-00_009220		
OG0019344			Ec-00_009230		
OG0019345			Ec-00_009250		
OG0019346			Ec-00_009260		
OG0019347			Ec-00_009270		
OG0019348			Ec-00_009280		
OG0019349			Ec-00_009290		
OG0019350			Ec-00_009330		
OG0019351			Ec-00_009360		
OG0019352			Ec-00_009370		
OG0019353			Ec-00_009380		
OG0019354			Ec-00_009430		
OG0019355			Ec-00_009440		
OG0019356			Ec-00_009450		
OG0019357			Ec-00_009460		
OG0019358			Ec-00_009470		
OG0019359			Ec-00_009480		
OG0019360			Ec-00_009490		
OG0019361			Ec-00_009500		
OG0019362			Ec-00_009510		
OG0019363			Ec-00_009520		
OG0019364			Ec-00_009530		
OG0019365			Ec-00_009540		
OG0019366			Ec-00_009550		
OG0019367			Ec-00_009560		
OG0019368			Ec-00_009580		
OG0019369			Ec-00_009590		
OG0019370			Ec-00_009600		
OG0019371			Ec-00_009610		
OG0019372			Ec-00_009650		
OG0019373			Ec-00_009660		
OG0019374			Ec-00_009670		
OG0019375			Ec-00_009680		
OG0019376			Ec-00_009690		
OG0019377			Ec-00_009700		
OG0019378			Ec-00_009710		
OG0019379			Ec-00_009720		
OG0019380			Ec-00_009730		
OG0019381			Ec-00_009740		
OG0019382			Ec-00_009750		
OG0019383			Ec-00_009760		
OG0019384			Ec-00_009770		
OG0019385			Ec-00_009780		
OG0019386			Ec-00_009800		
OG0019387			Ec-00_009810		
OG0019388			Ec-00_009820		
OG0019389			Ec-00_009830		
OG0019390			Ec-00_009840		
OG0019391			Ec-00_009860		
OG0019392			Ec-00_009870		
OG0019393			Ec-00_009880		
OG0019394			Ec-00_009890		
OG0019395			Ec-00_009900		
OG0019396			Ec-00_009910		
OG0019397			Ec-00_009920		
OG0019398			Ec-00_009930		
OG0019399			Ec-00_009940		
OG0019400			Ec-00_009950		
OG0019401			Ec-00_009960		
OG0019402			Ec-00_009970		
OG0019403			Ec-00_009980		
OG0019404			Ec-00_010020		
OG0019405			Ec-00_010050		
OG0019406			Ec-00_010060		
OG0019407			Ec-00_010070		
OG0019408			Ec-00_010080		
OG0019409			Ec-00_010090		
OG0019410			Ec-00_010100		
OG0019411			Ec-00_010110		
OG0019412			Ec-00_010120		
OG0019413			Ec-00_010130		
OG0019414			Ec-00_010140		
OG0019415			Ec-00_010150		
OG0019416			Ec-00_010180		
OG0019417			Ec-00_010190		
OG0019418			Ec-00_010200		
OG0019419			Ec-00_010210		
OG0019420			Ec-00_010220		
OG0019421			Ec-00_010230		
OG0019422			Ec-00_010250		
OG0019423			Ec-00_010280		
OG0019424			Ec-00_010290		
OG0019425			Ec-00_010320		
OG0019426			Ec-00_010330		
OG0019427			Ec-00_010350		
OG0019428			Ec-00_010360		
OG0019429			Ec-00_010370		
OG0019430			Ec-00_010380		
OG0019431			Ec-00_010390		
OG0019432			Ec-00_010400		
OG0019433			Ec-00_010410		
OG0019434			Ec-00_010430		
OG0019435			Ec-00_010440		
OG0019436			Ec-00_010450		
OG0019437			Ec-00_010460		
OG0019438			Ec-00_010470		
OG0019439			Ec-00_010480		
OG0019440			Ec-00_010490		
OG0019441			Ec-00_010500		
OG0019442			Ec-00_010520		
OG0019443			Ec-00_010530		
OG0019444			Ec-00_010540		
OG0019445			Ec-00_010550		
OG0019446			Ec-00_010580		
OG0019447			Ec-00_010590		
OG0019448			Ec-00_010600		
OG0019449			Ec-00_010620		
OG0019450			Ec-00_010630		
OG0019451			Ec-00_010640		
OG0019452			Ec-00_010650		
OG0019453			Ec-00_010660		
OG0019454			Ec-00_010670		
OG0019455			Ec-00_010680		
OG0019456			Ec-00_010690		
OG0019457			Ec-00_010700		
OG0019458			Ec-00_010710		
OG0019459			Ec-00_010730		
OG0019460			Ec-00_010740		
OG0019461			Ec-00_010750		
OG0019462			Ec-00_010760		
OG0019463			Ec-00_010770		
OG0019464			Ec-00_010780		
OG0019465			Ec-00_010800		
OG0019466			Ec-00_010810		
OG0019467			Ec-00_010820		
OG0019468			Ec-00_010850		
OG0019469			Ec-00_010860		
OG0019470			Ec-00_010870		
OG0019471			Ec-00_010890		
OG0019472			Ec-00_010900		
OG0019473			Ec-00_010910		
OG0019474			Ec-00_010920		
OG0019475			Ec-00_010940		
OG0019476			Ec-00_010950		
OG0019477			Ec-00_010970		
OG0019478			Ec-00_010990		
OG0019479			Ec-00_011010		
OG0019480			Ec-00_011020		
OG0019481			Ec-00_011030		
OG0019482			Ec-00_011040		
OG0019483			Ec-00_011060		
OG0019484			Ec-00_011070		
OG0019485			Ec-00_011080		
OG0019486			Ec-00_011090		
OG0019487			Ec-00_011100		
OG0019488			Ec-00_011120		
OG0019489			Ec-00_011140		
OG0019490			Ec-00_011150		
OG0019491			Ec-00_011170		
OG0019492			Ec-00_011180		
OG0019493			Ec-00_011190		
OG0019494			Ec-00_011200		
OG0019495			Ec-00_011210		
OG0019496			Ec-00_011230		
OG0019497			Ec-00_011240		
OG0019498			Ec-00_011250		
OG0019499			Ec-00_011260		
OG0019500			Ec-00_011270		
OG0019501			Ec-00_011280		
OG0019502			Ec-00_011290		
OG0019503			Ec-00_011300		
OG0019504			Ec-00_011310		
OG0019505			Ec-00_011320		
OG0019506			Ec-00_011330		
OG0019507			Ec-00_011340		
OG0019508			Ec-00_011350		
OG0019509			Ec-00_011360		
OG0019510			Ec-00_011370		
OG0019511			Ec-00_011380		
OG0019512			Ec-00_011390		
OG0019513			Ec-00_011400		
OG0019514			Ec-00_011410		
OG0019515			Ec-00_011420		
OG0019516			Ec-00_011440		
OG0019517			Ec-00_011450		
OG0019518			Ec-00_011480		
OG0019519			Ec-00_011490		
OG0019520			Ec-01_000020		
OG0019521			Ec-01_000030		
OG0019522			Ec-01_000040		
OG0019523			Ec-01_000050		
OG0019524			Ec-01_000080		
OG0019525			Ec-01_000110		
OG0019526			Ec-01_000120		
OG0019527			Ec-01_000130		
OG0019528			Ec-01_000150		
OG0019529			Ec-01_000170		
OG0019530			Ec-01_000190		
OG0019531			Ec-01_000200		
OG0019532			Ec-01_000210		
OG0019533			Ec-01_000220		
OG0019534			Ec-01_000250		
OG0019535			Ec-01_000270		
OG0019536			Ec-01_000280		
OG0019537			Ec-01_000300		
OG0019538			Ec-01_000340		
OG0019539			Ec-01_000370		
OG0019540			Ec-01_000380		
OG0019541			Ec-01_000440		
OG0019542			Ec-01_000450		
OG0019543			Ec-01_000460		
OG0019544			Ec-01_000470		
OG0019545			Ec-01_000480		
OG0019546			Ec-01_000510		
OG0019547			Ec-01_000530		
OG0019548			Ec-01_000550		
OG0019549			Ec-01_000560		
OG0019550			Ec-01_000590		
OG0019551			Ec-01_000600		
OG0019552			Ec-01_000610		
OG0019553			Ec-01_000630		
OG0019554			Ec-01_000660		
OG0019555			Ec-01_000670		
OG0019556			Ec-01_000680		
OG0019557			Ec-01_000700		
OG0019558			Ec-01_000710		
OG0019559			Ec-01_000720		
OG0019560			Ec-01_000730		
OG0019561			Ec-01_000740		
OG0019562			Ec-01_000770		
OG0019563			Ec-01_000790		
OG0019564			Ec-01_000810		
OG0019565			Ec-01_000830		
OG0019566			Ec-01_000860		
OG0019567			Ec-01_000870		
OG0019568			Ec-01_000890		
OG0019569			Ec-01_000900		
OG0019570			Ec-01_000910		
OG0019571			Ec-01_000920		
OG0019572			Ec-01_000930		
OG0019573			Ec-01_000940		
OG0019574			Ec-01_000950		
OG0019575			Ec-01_000970		
OG0019576			Ec-01_000990		
OG0019577			Ec-01_001000		
OG0019578			Ec-01_001010		
OG0019579			Ec-01_001020		
OG0019580			Ec-01_001030		
OG0019581			Ec-01_001040		
OG0019582			Ec-01_001050		
OG0019583			Ec-01_001060		
OG0019584			Ec-01_001090		
OG0019585			Ec-01_001100		
OG0019586			Ec-01_001140		
OG0019587			Ec-01_001170		
OG0019588			Ec-01_001180		
OG0019589			Ec-01_001190		
OG0019590			Ec-01_001200		
OG0019591			Ec-01_001220		
OG0019592			Ec-01_001240		
OG0019593			Ec-01_001250		
OG0019594			Ec-01_001260		
OG0019595			Ec-01_001300		
OG0019596			Ec-01_001310		
OG0019597			Ec-01_001320		
OG0019598			Ec-01_001330		
OG0019599			Ec-01_001360		
OG0019600			Ec-01_001370		
OG0019601			Ec-01_001420		
OG0019602			Ec-01_001430		
OG0019603			Ec-01_001440		
OG0019604			Ec-01_001460		
OG0019605			Ec-01_001470		
OG0019606			Ec-01_001490		
OG0019607			Ec-01_001520		
OG0019608			Ec-01_001530		
OG0019609			Ec-01_001540		
OG0019610			Ec-01_001570		
OG0019611			Ec-01_001580		
OG0019612			Ec-01_001590		
OG0019613			Ec-01_001620		
OG0019614			Ec-01_001640		
OG0019615			Ec-01_001650		
OG0019616			Ec-01_001660		
OG0019617			Ec-01_001690		
OG0019618			Ec-01_001730		
OG0019619			Ec-01_001750		
OG0019620			Ec-01_001760		
OG0019621			Ec-01_001780		
OG0019622			Ec-01_001800		
OG0019623			Ec-01_001810		
OG0019624			Ec-01_001820		
OG0019625			Ec-01_001830		
OG0019626			Ec-01_001850		
OG0019627			Ec-01_001860		
OG0019628			Ec-01_001910		
OG0019629			Ec-01_001920		
OG0019630			Ec-01_001930		
OG0019631			Ec-01_001960		
OG0019632			Ec-01_001970		
OG0019633			Ec-01_002000		
OG0019634			Ec-01_002010		
OG0019635			Ec-01_002030		
OG0019636			Ec-01_002060		
OG0019637			Ec-01_002100		
OG0019638			Ec-01_002120		
OG0019639			Ec-01_002140		
OG0019640			Ec-01_002160		
OG0019641			Ec-01_002170		
OG0019642			Ec-01_002210		
OG0019643			Ec-01_002220		
OG0019644			Ec-01_002240		
OG0019645			Ec-01_002260		
OG0019646			Ec-01_002270		
OG0019647			Ec-01_002280		
OG0019648			Ec-01_002320		
OG0019649			Ec-01_002340		
OG0019650			Ec-01_002390		
OG0019651			Ec-01_002420		
OG0019652			Ec-01_002430		
OG0019653			Ec-01_002440		
OG0019654			Ec-01_002470		
OG0019655			Ec-01_002490		
OG0019656			Ec-01_002500		
OG0019657			Ec-01_002510		
OG0019658			Ec-01_002520		
OG0019659			Ec-01_002550		
OG0019660			Ec-01_002580		
OG0019661			Ec-01_002620		
OG0019662			Ec-01_002640		
OG0019663			Ec-01_002660		
OG0019664			Ec-01_002670		
OG0019665			Ec-01_002680		
OG0019666			Ec-01_002690		
OG0019667			Ec-01_002700		
OG0019668			Ec-01_002730		
OG0019669			Ec-01_002740		
OG0019670			Ec-01_002750		
OG0019671			Ec-01_002760		
OG0019672			Ec-01_002790		
OG0019673			Ec-01_002800		
OG0019674			Ec-01_002820		
OG0019675			Ec-01_002830		
OG0019676			Ec-01_002850		
OG0019677			Ec-01_002870		
OG0019678			Ec-01_002910		
OG0019679			Ec-01_002920		
OG0019680			Ec-01_002930		
OG0019681			Ec-01_002940		
OG0019682			Ec-01_002950		
OG0019683			Ec-01_002960		
OG0019684			Ec-01_002970		
OG0019685			Ec-01_002990		
OG0019686			Ec-01_003000		
OG0019687			Ec-01_003020		
OG0019688			Ec-01_003050		
OG0019689			Ec-01_003060		
OG0019690			Ec-01_003070		
OG0019691			Ec-01_003080		
OG0019692			Ec-01_003090		
OG0019693			Ec-01_003100		
OG0019694			Ec-01_003110		
OG0019695			Ec-01_003120		
OG0019696			Ec-01_003140		
OG0019697			Ec-01_003150		
OG0019698			Ec-01_003180		
OG0019699			Ec-01_003220		
OG0019700			Ec-01_003230		
OG0019701			Ec-01_003250		
OG0019702			Ec-01_003320		
OG0019703			Ec-01_003330		
OG0019704			Ec-01_003340		
OG0019705			Ec-01_003390		
OG0019706			Ec-01_003400		
OG0019707			Ec-01_003430		
OG0019708			Ec-01_003440		
OG0019709			Ec-01_003460		
OG0019710			Ec-01_003480		
OG0019711			Ec-01_003570		
OG0019712			Ec-01_003590		
OG0019713			Ec-01_003600		
OG0019714			Ec-01_003610		
OG0019715			Ec-01_003650		
OG0019716			Ec-01_003690		
OG0019717			Ec-01_003700		
OG0019718			Ec-01_003710		
OG0019719			Ec-01_003720		
OG0019720			Ec-01_003740		
OG0019721			Ec-01_003750		
OG0019722			Ec-01_003770		
OG0019723			Ec-01_003810		
OG0019724			Ec-01_003830		
OG0019725			Ec-01_003840		
OG0019726			Ec-01_003860		
OG0019727			Ec-01_003870		
OG0019728			Ec-01_003900		
OG0019729			Ec-01_003910		
OG0019730			Ec-01_003930		
OG0019731			Ec-01_003950		
OG0019732			Ec-01_003970		
OG0019733			Ec-01_003980		
OG0019734			Ec-01_003990		
OG0019735			Ec-01_004000		
OG0019736			Ec-01_004010		
OG0019737			Ec-01_004020		
OG0019738			Ec-01_004040		
OG0019739			Ec-01_004050		
OG0019740			Ec-01_004060		
OG0019741			Ec-01_004070		
OG0019742			Ec-01_004080		
OG0019743			Ec-01_004090		
OG0019744			Ec-01_004110		
OG0019745			Ec-01_004130		
OG0019746			Ec-01_004140		
OG0019747			Ec-01_004170		
OG0019748			Ec-01_004180		
OG0019749			Ec-01_004190		
OG0019750			Ec-01_004220		
OG0019751			Ec-01_004240		
OG0019752			Ec-01_004260		
OG0019753			Ec-01_004280		
OG0019754			Ec-01_004290		
OG0019755			Ec-01_004300		
OG0019756			Ec-01_004310		
OG0019757			Ec-01_004340		
OG0019758			Ec-01_004360		
OG0019759			Ec-01_004370		
OG0019760			Ec-01_004390		
OG0019761			Ec-01_004400		
OG0019762			Ec-01_004420		
OG0019763			Ec-01_004440		
OG0019764			Ec-01_004450		
OG0019765			Ec-01_004470		
OG0019766			Ec-01_004490		
OG0019767			Ec-01_004510		
OG0019768			Ec-01_004520		
OG0019769			Ec-01_004540		
OG0019770			Ec-01_004560		
OG0019771			Ec-01_004570		
OG0019772			Ec-01_004580		
OG0019773			Ec-01_004600		
OG0019774			Ec-01_004610		
OG0019775			Ec-01_004620		
OG0019776			Ec-01_004660		
OG0019777			Ec-01_004700		
OG0019778			Ec-01_004740		
OG0019779			Ec-01_004750		
OG0019780			Ec-01_004770		
OG0019781			Ec-01_004780		
OG0019782			Ec-01_004810		
OG0019783			Ec-01_004820		
OG0019784			Ec-01_004840		
OG0019785			Ec-01_004850		
OG0019786			Ec-01_004880		
OG0019787			Ec-01_004900		
OG0019788			Ec-01_004920		
OG0019789			Ec-01_004940		
OG0019790			Ec-01_004950		
OG0019791			Ec-01_004960		
OG0019792			Ec-01_004970		
OG0019793			Ec-01_005010		
OG0019794			Ec-01_005020		
OG0019795			Ec-01_005050		
OG0019796			Ec-01_005060		
OG0019797			Ec-01_005070		
OG0019798			Ec-01_005090		
OG0019799			Ec-01_005120		
OG0019800			Ec-01_005150		
OG0019801			Ec-01_005160		
OG0019802			Ec-01_005170		
OG0019803			Ec-01_005180		
OG0019804			Ec-01_005190		
OG0019805			Ec-01_005210		
OG0019806			Ec-01_005240		
OG0019807			Ec-01_005260		
OG0019808			Ec-01_005270		
OG0019809			Ec-01_005290		
OG0019810			Ec-01_005310		
OG0019811			Ec-01_005330		
OG0019812			Ec-01_005340		
OG0019813			Ec-01_005350		
OG0019814			Ec-01_005370		
OG0019815			Ec-01_005400		
OG0019816			Ec-01_005410		
OG0019817			Ec-01_005420		
OG0019818			Ec-01_005430		
OG0019819			Ec-01_005450		
OG0019820			Ec-01_005490		
OG0019821			Ec-01_005520		
OG0019822			Ec-01_005530		
OG0019823			Ec-01_005540		
OG0019824			Ec-01_005590		
OG0019825			Ec-01_005640		
OG0019826			Ec-01_005650		
OG0019827			Ec-01_005670		
OG0019828			Ec-01_005680		
OG0019829			Ec-01_005690		
OG0019830			Ec-01_005700		
OG0019831			Ec-01_005730		
OG0019832			Ec-01_005770		
OG0019833			Ec-01_005780		
OG0019834			Ec-01_005800		
OG0019835			Ec-01_005810		
OG0019836			Ec-01_005820		
OG0019837			Ec-01_005840		
OG0019838			Ec-01_005850		
OG0019839			Ec-01_005870		
OG0019840			Ec-01_005880		
OG0019841			Ec-01_005890		
OG0019842			Ec-01_005920		
OG0019843			Ec-01_005930		
OG0019844			Ec-01_005940		
OG0019845			Ec-01_005950		
OG0019846			Ec-01_005960		
OG0019847			Ec-01_006010		
OG0019848			Ec-01_006020		
OG0019849			Ec-01_006030		
OG0019850			Ec-01_006040		
OG0019851			Ec-01_006060		
OG0019852			Ec-01_006100		
OG0019853			Ec-01_006140		
OG0019854			Ec-01_006150		
OG0019855			Ec-01_006180		
OG0019856			Ec-01_006200		
OG0019857			Ec-01_006220		
OG0019858			Ec-01_006230		
OG0019859			Ec-01_006240		
OG0019860			Ec-01_006250		
OG0019861			Ec-01_006260		
